English: Upon hearing the news, family members and villagers rushed him to the hospital in Meerut in a serious condition. = Hindi:	जानकारी पर पहुंचे परिजनों और ग्रामीणों ने उन्हें गंभीर हालत में मेरठ के अस्पताल में भर्ती कराया।	यह सुनकर, उसके परिवार के सदस्य और पड़ोसी उसकी हालत बिगड़ने के बाद उसे मेवात के एक अस्पताल में भर्ती कराया गया.
English: Obviously, elective office isn't a predictable course, as the opposing political party and random events, such as the Newtown massacre, will shape our public conversation. = Hindi:	प्रत्यक्ष है कि निर्वाचित कार्यालय एक पूर्वानुमेय मार्ग नहीं है, क्योंकि विरोधी राजनीतिक दल तथा यादृच्छिक घटनाएं जैसे कि न्यूटाउन हत्याकाण्ड, हमारे सार्वजनिक चर्चा को आकार प्रदान करेगी।	निश्चय ही, चुनाव आयोग कोई सामान्य मार्ग नहीं है, क्योंकि विपक्षी राजनीतिक दल और अप्रत्याशित घटनाएँ, जैसे न्यूटाउन हमले, आम लोगों की बातचीत को प्रभावित कर
English: Morsi took a symbolic oath on Friday in Tahrir Square, birthplace of the uprising that ended Mubarak's authoritarian rule last year, and vowed to reclaim presidential powers stripped from his office by the military council that took over from the ousted leader. = Hindi:	शुक्रवार को मोरसी ने तहरीर स्कवायर में प्रतीकात्मक शपथ ग्रहण की, जो उस क्रांति का उद्गम स्थान है, जिसने पिछले वर्ष मुबारक के तानाशाह शासन का अंत किया, तथा पिछले वर्ष हटाए गए नेता से सैन्य परिषद द्वारा उनके पद से छीनी गई राष्ट्रपति शक्तियों को वापस लेने की शपथ ली।	मुबारक के शासनकाल के अंत में पिछले साल हुए विरोध प्रदर्शनों की जगह पर मौरिस ने गुरुवार को ताहिर स्क्वायर में एक नाटकीय शपथ ली, और सैन्य परिषद द्वारा उससे
English: But by agreeing to take the official oath before the court, rather than before parliament as is customary, he is bowing to the military's will in an indication that the contest for power will continue. = Hindi:	लेकिन प्रथागत रूप से संसद के सक्षम शपथ ग्रहण करने के बजाय न्यायालय के समक्ष आधिकारिक शपथ लेने के लिए सहमत होने के द्वारा वे सेना की इच्छा के समक्ष झुके, जो इस बात का संकेत है कि सत्ता के लिए संघर्ष जारी रहेगा।	लेकिन उन्होंने संसद के बजाय अदालत में शपथ लेने को तैयार होकर, सैन्य दबाव को कम करने का संकेत दिया है कि शक्ति संतुलन बनाए रखने के लिए वे लड़ाई जारी
English: Meanwhile, a 35-year-old Sri Lankan asylum seeker died of a suspected heart attack after arriving on an asylum boat at Christmas Island this week. = Hindi:	इस दौरान, 35 वर्षीय श्रीलंकाई शरण साधक, इस सप्ताह क्रिसमस आईसलैण्ड पर एक शरणार्थी नाव में आने के पश्चात संदिग्ध हृदयाघात से मर गया।	इस बीच, श्रीलंका के 35 वर्षीय शरणार्थी का हार्ट अटैक होने की आशंका के कारण इस हफ्ते क्रिसमस आइलैंड पर एक शरणार्थी बोट से उतरा और वहाँ पहुँचा.
English: The new law doesn't require parents to declare any gender for such children, allowing parents to declare gender "undetermined" or "unspecified" on their birth certificates. = Hindi:	नए कानून के अनुसार माता-पिता को ऐसे बच्चों के लिए लिंग घोषित करने की आवश्यकता नहीं है, यह कानून उन्हें बच्चे के जन्म प्रमाण-पत्र पर लिंग ‘अनिर्धारित" अथवा "अनिर्दिष्ट" घोषित करने की अनुमति देता है।	नए कानून के अनुसार, ऐसे बच्चों के माता-पिता को लिंग की घोषणा करने की ज़रूरत नहीं होगी, जिससे माता-पिता को जन्म प्रमाण पत्रों पर “अज्ञात” या “अस्पष्ट” लिंग
English: Prof Vallortigara said: "We presented dogs with movies of dogs - either a naturalistic version or a silhouette to get rid of any other confounding issues, and we could doctor the movement of the tail and present the tail more to the left or right." = Hindi:	प्रो. वेल्लरटिगरा ने बताया: "हमने कुत्तों को कुत्तों की फिल्मों के साथ पेश किया - यथार्थवादी संस्करण में या उलझन में डालने वाले अन्य मुद्दों से निपटने के लिए छाया-चित्र में, और हम पूंछ की हरकत को देख सकते थे और पूंछ को अधिक बाएं या दाएं प्रस्तुत कर सकते थे।"	प्रोफ़ेसर वालॉर्टिगारा ने कहा, “हम कुत्तों को कुत्तों की फ़िल्मों से प्रेरित करते हैं - या तो वास्तविक या सिल्हूट, जिससे दूसरे भ्रम को दूर किया जा सके,
English: For medical and nursing students such as O'Malley, who come from the United States and Europe to join Bwelle on his missions, it's a hands-on opportunity they'd never get at home. = Hindi:	ओ'मैली जैसे चिकित्सा और नर्सिंग के विद्यार्थी जो वेल के अभियान में शामिल होने के लिए युनाइटेड स्टेट्स तथा यूरोप से आते हैं, उनके लिए यह प्रायोगिक अवसर होता है, जिसे वे अपने देश में कभी नहीं प्राप्त कर सकते।	ओ'माली जैसे डॉक्टरों और नर्सिंग स्टूडेंट्स के लिए, जो अमेरिका और यूरोप से बवेले के साथ काम करने के लिए आए हैं, यह उनके लिए एक ऐसा अवसर है जि
English: The researchers say the findings could give owners, vets and trainers a better insight into their animal's emotions. = Hindi:	अनुसंधानकर्ताओं का कहना है कि ये निष्कर्ष मालिकों, पशु चिकित्सकों और प्रशिक्षकों को पशुओं की भावनाओं के बारे बेहतर जानकारी प्रदान कर सकते हैं।	शोधकर्ताओं का कहना है कि उनकी खोज से पालतू जानवरों के मालिकों, डॉक्टरों और ट्रेनर्स को उनके पालतू जानवरों की भावनाओं को बेहतर ढंग से समझने में मदद मिलेगी.
English: Who has not heard of the Ambani family today? = Hindi:	आज अंबानी परिवार को कौन नहीं जानता?	आजकल कौन नहीं जानता अंबानी परिवार का नाम?
English: An additional 2600 operations including orthopedic and cataract surgery will help clear a backlog. = Hindi:	ऑर्थोपैडिक तथा मोतियाबिंद सर्जरी समेत 2600 अतिरिक्त ऑपरेशन, पिछले एकत्रित मामलों का समाधान करने में सहायता करेंगे।	ऑर्थोपेडिक और कॉर्डिनेट्रिक सर्जरी सहित अतिरिक्त 2,500 शल्यक्रियाएँ करने का लक्ष्य रखा गया है, जो लंबित कार्यों को पूरा करने में मदद करेगी.
English: "We would welcome a review by CASA into allowing the use of electronic devices because we really do think it will improve the customer experience now that we have (wireless in-flight entertainment) on our planes," a spokesman said. = Hindi:	प्रवक्ता ने कहा कि "हम विद्युत उपकरणों के उपयोग की अनुमति दिए जाने के मामले में CASA द्वारा समीक्षा का स्वागत करेंगे, क्योंकि हमें वास्तव में ऐसा लगता है कि यह ग्राहकों को बेहतर अनुभव प्रदान करेगा, क्योंकि अब हमारे पास (वायरलेस इन-फ्लाइट मनोरंजन) हमारे विमानों में है।	“हम सीएएसए द्वारा डिवाइस के इस्तेमाल पर पुनर्विचार करने का स्वागत करते हैं क्योंकि हमारे पास वाई-फ़ाई इंटरफ़ेस है और हम इसे अपने ग्राहकों के अनुभव को बेहतर बनाने
English: Both Airbus and Boeing claim 20 per cent better efficiency per seat in their latest twin-engined long-haul designs than the market leader in that segment, the 365-seat Boeing 777-300ER. = Hindi:	एयरबस और बोइंग ने दावा किया की प्रति सीट 20 प्रतिशत कार्यदक्शता हुई है उनके नये जुड़वा एंजिन डिज़ाइन मे उस खंड के लीडर की, 365-सीट बोइंग 777-300 एर  की तुलना मे।	एयरबस और बोइंग ने दावा किया है कि उनके नए ट्विन इंजन लंबी दूरी के विमान, एआर 777-300 ईआर, में बिज़नस लीडर, बोइंग 777-300 ईआर से 20 प्रतिशत अधिक ई
English: We have been testing it out over the past few months and it seemed perfect to share it over Halloween because it gives that wonderful glow effect. = Hindi:	हम पिछले कुछ महीनों से परीख्रण कर रहे है और इसे हेलोवीन पर साझा करने के लिए एकदम सही लग रहा  है  क्योंकि यह अद्भुत चमक प्रभाव देता है	हमने पिछले कुछ महीनों से इसे टेस्ट किया है और यह हॉलीवुड के लिए एकदम सही है क्योंकि यह एक शानदार चमकीले चमकीले चमकीले चमकीले चमकीले
English: According to sources, under this policy the kerosene quota of Punjab, Haryana, Maharashtra and Uttarakhand has been reduced significantly. = Hindi:	सूत्रों के मुताबिक इस नीति के तहत ही पंजाब, हरियाणा, महाराष्ट्र और उत्ताराखंड को केरोसिन कोटा काफी कम किया जा चुका है।	सूत्रों के अनुसार, इस नीति के तहत पंजाब, हरियाणा, महाराष्ट्र और उत्तराखंड राज्यों के लिए कच्चे तेल के निर्यात में काफी कमी आई है.
English: We think a better process is assigning male or female sex, then waiting. = Hindi:	हमें लगता है कि प्रतीक्षा करने के बजाय, पुरुष या महिला लिंग निर्दिष्ट करना बेहतर प्रक्रिया है।	हम इस प्रक्रिया को बेहतर मानते हैं कि यौन रूप से सक्रिय बच्चे को वयस्क बनाना और प्रतीक्षा करना एक बेहतर तरीका है.
English: Many German executives argue that the latest reports are simply confirmation of what they already knew: that powerful states want to steal their most prized secrets and these data must therefore be guarded at all costs. = Hindi:	कई जर्मन अधिकारियों का तर्क है कि नवीनतम रिपोर्ट बस क्या उन्हे पहले से ही पता था की पुष्टि कर रहे हैं: कि शक्तिशाली राज्य उनके सबसे बेशकीमती रहस्यों और डेटा को चोरी  करना चाहते हैं  और इस लिए इन पर हर कीमत पर पहरा होना चाहिए।	कई जर्मन अधिकारियों का तर्क है कि हाल की रिपोर्टें उन्हें पहले से ही पता था कि शक्तिशाली देश उनके सबसे अधिक मूल्यवान राजकोषीय जानकारी चुराना चाहते हैं और इसलिए उन जानकारियों को
English: A wonderful performance was given at the show "Ek aur Dronacharya" showing the resemblance between the Dwaapar yug and today. = Hindi:	द्वापर युग और आज की परिस्थितियों में सामंजस्य दिखाते 'एक और द्रोणाचार्य' कथानक के अनुरूप सुंदर अभिव्यक्ति प्रस्तुत की गई।	एक और ड्रुकनचरया के साथ एक शानदार प्रदर्शन हुआ, जो द्वापर युग और आज के समय के बीच संबंध दिखाता है।
English: Last year a team from the University of Lincoln found that dogs turn their heads to the left when looking at an aggressive dog and to the right when looking at a happy dog. = Hindi:	पिछले वर्ष यूनिवर्सिटी ऑफ लिंकन की टीम ने पाया कि जब कुत्ते किसी आक्रामक कुत्ते को देखते हैं तो अपना सिर बाईं ओर घुमाते हैं और खुश कुत्ते को देखने पर अपना सिर दाईं ओर घुमाते हैं।	पिछले साल लिंकन विश्वविद्यालय की एक टीम ने पाया कि कुत्तों ने एक आक्रामक कुत्ते को देखते हुए अपना सिर पीछे की ओर मोड़ा और एक खुश कुत्ते को देखते हुए अपना सिर दाएँ की ओ
English: But he denied the changes were made at the request of Mr Obeid, who Mr Tripodi acknowledged was urging a shift in government lease policy. = Hindi:	लेकिन उन्होने श्री ओबाइड के अनुरोध पर परिवर्तन के लिए मना कर दिया , श्री त्रिपोडी  ने सरकारी पट्टे नीति मे बदलाव का आग्रह किया था	लेकिन उन्होंने यह नकार दिया कि किसी भी परिवर्तन को श्री ओबेद की अनुशंसा पर किया गया था, जिसे श्री ट्रीपॉडी ने स्वीकार किया कि सरकारी लीज़ नीति में बदलाव की मांग की जा
English: But Berlin no longer needs Paris as a passport to political legitimacy and has imposed its own economic policy on Europe, leaving the battered French economy struggling. = Hindi:	लेकिन बर्लिन को अब राजनीतिक वैधता के लिए पासपोर्ट के रूप में पेरिस की आवश्यकता नहीं है, तथा इसने यूरोप पर अपनी खुद की आर्थिक नीतियां लागू की हैं, जिसके कारण फ्रांस की अर्थव्यवस्था डगमगा रही है।	लेकिन बर्लिन को अब राजनीतिक रूप से पेरिस की ज़रूरत नहीं है और यूरोप में अपनी आर्थिक नीति लागू करने के लिए उसने अपनी ही नीति अपनाई है, जिससे कि फ्रेंच अर्थव्यवस्था बु
English: Currently, passengers are required to turn off their smartphones, tablets and other devices once a plane's door closes. = Hindi:	फ़िलहाल, यात्रियों को विमान का द्वार बंद होने पर अपने स्मार्टफोन, टेब्लेट, तथा अन्य डिवाइस को बंद करने की आवश्यकता होती है।	वर्तमान में, यात्रियों को अपने फ़ोन, टैबलेट और अन्य उपकरणों को हवा में बंद करने के लिए कहा जाता है जैसे ही विमान का दरवाज़ा बंद होता है.
English: The police have taken the bike into custody. = Hindi:	इस बाइक को पुलिस ने अपने कब्जे में कर लिया है।	पुलिस ने बाइक को अपने कब्ज़े में ले लिया है.
English: Then he took her home and tried to make her drink poison. = Hindi:	बाद में घर बुलाकर उसे जहर पिलाने की भी कोशिश की।	फिर उसे घर ले गया और उसने उसको जहर पीने के लिए मजबूर कर दिया.
English: However, due to the lack of unity among the students, elections were not being held. = Hindi:	वहीं, छात्रों में एकता न होने के कारण भी चुनाव नहीं हो पा रहे हैं।	लेकिन, छात्रों में एकजुटता की कमी के कारण चुनाव नहीं हो पाए.
English: He also indicated that the list was almost ready. = Hindi:	उनका संकेत यह भी था कि सूची लगभग तैयार है।	उन्होंने यह भी संकेत दिया कि सूची लगभग पूरी तरह से तैयार है.
English: Although inflation had plagued these items, people did not seem to be penny-pinching while purchasing on this auspicious occasion. = Hindi:	हालांकि इस वर्ष ऐसी वस्तुओं पर महंगाई का ग्रहण लगा रहा, लेकिन लोगों ने फिर भी शुभ मुहुर्त पर खरीददारी करने में कंजूसी नहीं दिखाई।	इन वस्तुओं पर तेज़ी से बढ़ती कीमतें होने के बावजूद, लोगों ने इस मौके पर ख़रीददारी करते हुए पैसों की बचत नहीं की.
English: Ulrich Hackenberg, board member at carmaker Audi, says it has been standard practice for years for mobile phones to be collected before board meetings so they cannot be used as remote listening devices. = Hindi:	Ulrich Hackenberg, कार निर्माता ऑडी, के बोर्ड के सदस्य कहते हैं,की यह एक सालो पुरानी प्रणाली है है  बोर्ड की बैठकों से पहले मोबाइल फोन एकत्र करने की क्योकि उनका उपयोग दूरस्थ सुन उपकरणों के रूप में ना हो सके	Audi के बोर्ड मेम्बर उल्लेख हैकेनबर्ग ने कहा कि बोर्ड मीटिंग से पहले मोबाइल फ़ोन एकत्र किया जाना सामान्य बात है ताकि उन्हें दूरबीनों से सुनने से बचाया जा सके.
English: Neither of them are good negotiators and neither of them are prepared to make the kind of concessions that are necessary. = Hindi:	उनमें से न तो अच्छे वार्ताकार हैं तथा उनमें से न तो आवश्यक है कि रियायतें के प्रकार बनाने के लिए तैयार रहे हैं.	दोनों ही अच्छे वार्ताकार नहीं हैं और वे ज़रूरी रियायतें देने के लिए तैयार नहीं हैं.
English: Time is the most accurate test of how puberty is going to progress. = Hindi:	यौवन के विकास का सबसे सटीक परीक्षण समय है।	समय, किशोरावस्था की प्रगति का सबसे सही माप है.
English: It empowers children to make the decision for themselves. = Hindi:	यह बच्चों को अपने स्वयं के लिए निर्णय लेने में सक्षम बनाता है।	यह बच्चों को अपनी इच्छा के अनुसार काम करने के लिए मजबूर करता है.
English: He will receive the party's star campaigner national leaders to help the coming and going. = Hindi:	वे पार्टी के स्टार प्रचारक राष्ट्रीय नेताओं की अगवानी, आने-जाने में मदद करेंगे।	वे आने वाले और जाने वाले लोगों की मदद करने के लिए पार्टी के राष्ट्रीय कार्यकारी स्टार कैंपेनर और प्रचारकों को भेजेंगे.
English: GM recalls some new pickup trucks in U.S. to fix seatbacks = Hindi:	सीटबैक को सही करने के लिए जी.एम. ने यू.एस. में पिकअप ट्रकों को वापस बुलाया	GM ने कुछ नए यूएस पिकअप trucks को सीट बेल्ट के लिए फिर से बुलाया है.
English: According to the State Government these additional elective procedures will largely reverse the recent cuts. = Hindi:	राज्य सरकार के अनुसार, ये अतिरिक्त वैकल्पिक प्रक्रियाएं मुख्यतः हाल में की गई कटौतियों को पूर्ववत कर देंगी।	राज्य सरकार का कहना है कि ये अतिरिक्त चुनाव आयोग पिछले कुछ महीनों में हुए कटौती को पूरा करेंगे.
English: Pawnbrokers shine in Singapore as middle class feel the pinch = Hindi:	सिंगापुर में मध्यम वर्ग द्वारा कठिनाई महसूस किए जाने के कारण पॉनब्रोकर्स की चांदी	मध्यम वर्ग के लोगों को पड़ने वाले नुकसान के कारण सिंगापुर में बंधक बनाने वाले कामगारों की संख्या बढ़ रही है.
English: So we are excited to work in partnership with the UK Government to examine options for bringing high speed rail to Scotland, creating benefit for all and complementing the Glasgow-Edinburgh line which the Scottish Government is already planning. = Hindi:	इसलिए हम ब्रिटिश सरकार की भागीदारी में कार्य करने के प्रति उत्साहित हैं, ताकि हम स्कॉटलैंड में उच्च गति रेल लाने, सभी के लिए लाभ का सृजन करने और ग्लासगो-एडिनबर्ग लाइन की पूर्ति करने हेतु विकल्पों की जांच कर सकें, जिसकी स्कॉटिश सरकार पहले से ही योजना बना रही है।	इसलिए हम यूके सरकार के साथ साझेदारी में स्कॉटलैंड में उच्च गति वाले रेल के विकल्पों पर विचार करने के लिए उत्साहित हैं, जो कि सभी को लाभ पहुंचाने वाला होगा और स्कॉटलैंड
English: Pamela Anderson is the latest celebrity to shock fans with a dramatic new hairdo. = Hindi:	इन दिनों पामेला एंडरसन ही ऐसी सेलिब्रिटी हैं जिन्होंने नई नाटकीय हेयरस्टाइल के साथ अपने प्रशंसकों को झटका दिया है।	पॉमिया एंडरसन अपने प्रशंसकों को एक नए और ख़तरनाक केशविन्यास से चौंकाने वाली तारीख़ों में से एक है.
English: Forty percent of Roman Catholics are in South America, but they have a tiny number of cardinals. = Hindi:	दक्षिण अमेरिका में चालीस प्रतिशत रोमन कैथोलिक्स है, लेकिन कार्डिनल्स में उनकी संख्या बहुत कम है।	दक्षिणी अमेरिका में रोमन कैथोलिक चर्च का चालीस प्रतिशत हिस्सा है, लेकिन उनके पास बहुत कम कैथोलिक धर्मगुरू हैं।
English: It also says research shows cabin experience depends on more than the width of a seat. = Hindi:	यह भी कहते हैं, की  रिसर्च से पता चलता है एक सीट की चौड़ाई से अधिक केबिन के अनुभव पर निर्भर करता है।	यह भी कहता है कि शोध से पता चला है कि कैबिन अनुभव सीट की चौड़ाई के बजाय पहियों पर अधिक निर्भर करता है.
English: The NSA's monitoring of the phone conversations of the presidents of 35 countries, including Germany and France, had caused a huge uproar in the international community. = Hindi:	एनएसए द्वारा जर्मनी और फ्रांस सहित 35 देशों के राष्ट्राध्यक्षों की टेलीफोन पर की गई बातचीत की निगरानी का खुलासा होने के बाद अंतरराष्ट्रीय समुदाय में खासी नाराजगी है।	अमेरिका के राष्ट्रीय सुरक्षा एजेंसी (एनएसए) ने जर्मन और फ़्रांसीसी राष्ट्रपतियों सहित 35 देशों के राष्ट्राध्यक्षों की फ़ोन कॉल की जासूसी की थी, जिसने अंतरराष्ट्रीय समुदाय में भारी
English: Citizens around the world as well as high officials - including in the United States - have judged the revelation of an unaccountable system of pervasive surveillance to be a public service. = Hindi:	संयुक्त राज्य अमेरिका  समेत -  विश्व नागरिकों  साथ ही उच्च अधिकारियोंने एक सार्वजनिक सेवा  की व्यापक निगरानी के एक ग़ैरजिम्मेदार प्रणाली के रहस्योद्घाटन को आंका है.	दुनिया भर के नागरिकों और अधिकारियों ने, अमेरिका सहित, एक अवैध सर्वव्यापी निगरानी तंत्र के खुलेपन को सार्वजनिक सेवा के रूप में देखा है.
English: In October, GM sold 42,660 Silverado and 16,503 Sierra pickup trucks. = Hindi:	अक्टूबर में जी.एम. ने 42,660 सिल्वरैडो तथा 16,503 सीरा पिकअप ट्रक बेचा था।	अक्टूबर महीने तक, GM ने 42,660 सिल्वर एंड सिएरा और 16,503 सिएरा पिकअप वाहन बेचे.
English: The hunt for that technology has led some state agencies to a small California startup called True Mileage. = Hindi:	इस प्रौद्योगिकी की तलाश ने कुछ राज्य एजेन्सियों को ट्रू माइलेज नामक छोटे कैलीफोर्निया स्टार्ट-अप के पास पहुंचाया।	इस तकनीक के लिए खोज कुछ राज्य एजेंसियों ने एक छोटे कैलिफ़ोर्निया स्टार्टअप को ट्रू मील तक ले गए.
English: "Eighteen inches in seat width would be great for passengers, but the reality is that from a business point of the Airbus proposal is driven by the threat of the 777," said cabin interiors expert Mary Kirby, founder and editor of the Runway Girl Network. = Hindi:	केबिन अंदरूनी विशेषज्ञ मेरी कर्बी, संस्थापक और संपादक के रनवे लड़की नेटवर्क ने कहा" अठारह इंच की सीट चौड़ाई यात्रियों के लिए बहुत बढ़िया रहेगा, लेकिन वास्तविकता यह है कि एयरबस का यह व्यापार बिंदु प्रस्ताव 777 की धमकी के द्वारा संचालित है"	“यात्रियों के लिए यह अच्छा होगा कि सीटें बढ़ें, लेकिन यह बात साफ़ है कि बिज़नेस के नज़रिए से देखें तो एयरबस 777 के ख़िलाफ़ यह प्रस्ताव तैयार किया गया है,” कै
English: The city appealed her findings and her remedial orders, including a decision to assign a monitor to help the police department changes its policy and training program associated with it. = Hindi:	शहर के पुलिस विभाग अपनी नीति और इसके साथ जुड़े प्रशिक्षण कार्यक्रम परिवर्तन में मदद करने के लिए एक निगरानी आवंटित करने का निर्णय भी शामिल है, उसके निष्कर्ष और उसकी उपचारात्मक आदेश अपील की है.	शहर ने उनकी निष्कर्षों और सुधारात्मक आदेशों का अनुपालन किया, जिसमें पुलिस विभाग को अपनी नीतियों और प्रशिक्षण कार्यक्रमों में सुधार लाने में मदद करने के लिए एक निरीक्षक को नि
English: I can only shut my eyes and slowly open them again... = Hindi:	मैं केवल मेरी आँखें बंद कर सकता हू और धीरे से उन्हें फिर खोलें...	मैं बस अपनी आँखें बंद कर सकता हूँ और फिर धीरे-धीरे खोल सकता हूँ...
