Hindi: आज A1GP न्यूज़ीलैंड टीम के को-ड्राइवर जॉनी रेड ने न्यूज़ीलैंड के 48 साल से अधिक पुराने ऑकलैंड हार्बर ब्रिज पर वैधानिक रूप से सबसे तेज़ गाड़ी चलाकर इतिहास बनाया. = English: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally. ### Hindi: पैसिफ़िक सुनामी चेतावनी केंद्र ने भी यह कहा कि सुनामी के कोई संकेत नहीं हैं. = English:	Also the Pacific Tsunami Warning Center said that there was no Tsunami indication.	The New Zealand government has decided to name the Auckland Harbour Bridge after the late Sir Edmund Hillary.
Hindi: एक विश्वविद्यालय में पेशेवर और ओलंपिक प्रतियोगिता सीखने वाले छात्रों से तलवार बाज़ी का आधुनिक खेल कई स्तरों पर खेला जाता है. = English: The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition. ### Hindi: लेकिन, कप्तान का विकेट गँवाने के बाद भारत ने पारी समाप्ति तक 7 विकेट खोकर केवल 36 रन ही बनाए। = English:	But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.	The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.
Hindi: हालांकि, उन्होंने अपने पहले के बयान को दोहराया कि रो वर्सस वेड “भूमि का व्यवस्थित कानून” था, जिस में उच्चतम न्यायालय के सुसंगत निर्णयों के महत्व पर जोर दिया गया था। = English: He did, however, reiterate his earlier statement that Roe v. Wade was the "settled law of the land", emphasizing the importance of consistent Supreme Court rulings. ### Hindi: उसका पहला स्लैलम था, जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया । = English:	Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.	He said that he would not be nominating a replacement for Justice Ginsburg, and that the next president should make the nomination.
Hindi: अटेंशन डिफ़िसिट डिसऑर्डर “एक न्यूरोलॉजिकल सिंड्रोम है, जिसके तीन क्लासिक लक्षणों में आवेगशीलता, ध्यान भंग होना और हाइपरएक्टिविटी या अधिक ऊर्जा शामिल है. = English: Attention Deficit Disorder "is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy". ### Hindi: 15 अगस्त 1940 को, मित्र राष्ट्र ने दक्षिणी फ़्रांस पर आक्रमण किया, आक्रमण को “ऑपरेशन ड्रैगून” कहा गया था. = English:	On 15 August 1940, the Allies invaded southern France, the invasion was called "Operation Dragoon".	15th August, 1940, the day when the British Government declared that Attention Deficit Disorder is a disease.
Hindi: प्रदर्शनकारियों को आशा है कि वो नवंबर में राष्ट्रीय कांग्रेस के सामने प्रस्तुत करने के लिए 12 लाख हस्ताक्षर एकत्र करके एक याचिका बना लेंगे। = English: Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November. ### Hindi: विज्ञान अब यह संकेत देता है कि इस विशाल कार्बन अर्थव्यवस्था ने जीवमंडल को उसकी स्थिर स्थितियों में से एक से हटा दिया है जिसने पिछले बीस लाख सालों में मानव विकास में सहायता की है. = English:	Science now indicates that this massive carbon economy has dislodged the biosphere from one of its stable states that has supported human evolution for the past two million years.	The government is not listening to the people.
Hindi: उन शीशों से एक शीशा आखिरकार टूट गया, और उन्होंने खिड़की से बाहर निकलना शुरू कर दिया, “जीवित बचे फ्रांसिसज़ेक कोवल ने कहा। = English: One of the panes finally broke, and they started to get out by the window," said survivor Franciszek Kowal. ### Hindi: जिस सड़क पर दुर्घटना हुई उसे कुछ समय के लिए बंद कर दिया गया था, जबकि आपाताकालीन सेवाओं ने ड्राइवर को लाल रंग की Audi TT से निकाल दिया था. = English:	The road where the crash happened was temporarily closed while emergency services freed the driver from the red Audi TT.	The car was a Audi TT, and the driver was a young man.
Hindi: वाइल्डलाइफ़ फ़ोटोग्राफ़ी को अक्सर हल्के में ही लिया जाता है, लेकिन सामान्यतः फ़टोग्राफ़ी की तरह ही एक चित्र हज़ारों शब्द से अधिक कीमत रखता है. = English: Wildlife photography is often taken for granted, but like photography in general, a picture is worth a thousand words. ### Hindi: हज़ारों साल पहले, एरिस्टार्चस नामक एक व्यक्ति ने कहा था कि सौर मंडल सूर्य के चारों ओर घूमता है। = English:	Thousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.	The most beautiful thing in the world is the human being.
Hindi: विक्टोरिया फ़ॉल्स ज़िम्बाब्वे के पश्चिमी भाग में एक शहर है, जो लिविंगस्टोन, ज़ाम्बिया और बोत्सवाना के पास की सीमा के पार है. = English: Victoria Falls is a town in the western portion of Zimbabwe, across the border from Livingstone, Zambia, and near Botswana. ### Hindi: हर कोई ज्ञान प्राप्त कर सकता है। इस लक्ष्य के रास्ते में केवल एक चीज़ है वह है हमारा अपने तनाव और नकारात्मकता। = English:	Everyone can achieve enlightenment. The only thing standing in the way of this goal is our own tension and negativity.	There is no end to the number of things that can be done.
Hindi: बवंडर पेड़ उखाड़ देते हैं, इमारतों से बोर्ड उखाड़ देते हैं, और कारों को आसमान में उड़ा देते हैं. सबसे अधिक हिंसक दो प्रतिशत बवंडर तीन से अधिक घंटों तक बने रहते हैं. = English: Tornadoes uproot trees, rip boards from buildings, and fling cars up into the sky. The most violent two percent of tornadoes last more than three hours. ### Hindi: क्यों कोई संगठन एक प्रशिक्षण संगठन स्थापित करने की ज़्यादा समय लेने वाली प्रक्रिया को अपनाना चाहेगा? संगठनात्मक प्रशिक्षण अवधारणा को व्यवहार में लाने का एक उद्देश्य इनोवेशन है. = English:	Why would an organization want to go through the time consuming process of establishing a learning organization? One goal for putting organizational learning concepts into practice is innovation.	How many tornadoes are there in the world? There are more than 1,000 tornadoes in the world every year.
Hindi: प्रसिद्ध ग्रीक वकील साकिस केचाग्येग्लो और जॉर्ज निकोलाकोपौलोस को कोरीडल्लोस के एथेंस जेल में बंद किया गया है, क्योंकि वे रिश्वत और भ्रष्टाचार के दोषी पाए गए थे. = English: The famous Greek lawyers, Sakis Kechagioglou and George Nikolakopoulos have been imprisoned in the Athens' jail of Korydallus, as they were found guilty of graft and corruption. ### Hindi: 600 मेगाबिट/सेकंड के अधिकतम थियोरिटीकल थ्रोपुट के साथ 802.11n की गति अपने पहले वाले चालकों से उल्लेखनीय रूप से बहुत तेज़ है. = English:	The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.	The famous Greek lawyers, Sakis Kechagioglou and George Nikolakopoulos have been imprisoned in the Athens' jail of Korydallus, as they were found guilty of graft and corruption.
Hindi: अगली फ़ोटो में फोटॉन निकलने वाले परमाणुओं को दिखाया गया है. बेशक, असल में फोटॉन, फ़ोटो की तुलना में बहुत छोटे होते हैं. = English: The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture. ### Hindi: उत्तरी समुद्री तट, (उत्तर हार्बर जिले में) प्रशांत महासागर में हैं और यह उत्तर में लॉन्ग बे से लेकर दक्षिण में डेवनपोर्ट तक फैला हुआ है. = English:	North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.	The atom is the smallest particle of matter. It is made up of protons, neutrons and electrons.
Hindi: प्रदर्शनकारियों को आशा है कि वो नवंबर में राष्ट्रीय कांग्रेस के सामने प्रस्तुत करने के लिए 12 लाख हस्ताक्षर एकत्र करके एक याचिका बना लेंगे। = English: Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November. ### Hindi: कुछ स्थान मादक पेय प्रदान करते हैं | हालांकि, नशे से निर्णय प्रभावित होता हैै, और सभी अच्छे जुआरी सादा रहने के महत्व को जानते हैं। = English:	Some venues offer alcoholic beverages on the house. However, drunkenness impairs judgement, and all good gamblers know the importance of staying sober.	The government is not listening to us. We are protesting for our rights.
Hindi: लंदन में, लगभग 200 लोगों ने कुछ प्रमुख कॉपीराइट धारकों के कार्यालयों के बाहर विरोध प्रदर्शन किया = English: In London, about 200 people protested outside some major copyright holders' offices. ### Hindi: महिलाओं को यह बात समझ लेनी चाहिए कि सांस्कृतिक मतभेदों के कारण उन्हें उत्पीड़न का सामना करना पड़ सकता है और ऐसा हो सकता है कि उनका पीछा हो या फिर कोई उनकी बाँह ज़बरदस्ती पकड़ ले, इत्यादि। = English:	Women should realize that cultural differences may result in what they would consider harassment and it is not uncommon to be followed, grabbed by the arm, etc.	Copyright is a very important issue for the whole world. It is a very important issue for the whole world.
Hindi: इराक की अबू ग़रीब जेल को दंगे के दौरान आग के हवाले कर दिया गया। = English: Iraq's Abu Ghraib prison has been set alight during a riot. ### Hindi: पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी. लावा के लिए सतह पर बढ़ना आसान था. = English:	There may be more maria on the near side because the crust is thinner. It was easier for lava to rise up to the surface.	The fire at the Abu Ghraib prison in Iraq has been put out.
Hindi: पहले और दूसरे विश्वयुद्ध में पनडुब्बियों का इस्तेमाल किया गया था. लेकिन तब उनकी रफ़्तार काफ़ी धीमी और शूटिंग रेंज भी बहुत काफ़ी सीमित हुआ करती थी. = English: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range. ### Hindi: दूसरी जगहों में लिविंगस्टन और डिसेप्शन आइलैंड शामिल हैं, जहाँ अभी तक सक्रिय ज्वालामुखी के कुण्ड एक बेहतरीन प्राकृतिक बंदरगाह बनाते हैं. = English:	Others include Livingston Island, and Deception where the flooded caldera of a still-active volcano provides a spectacular natural harbour.	Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
Hindi: अंतर्राष्ट्रीय बाग़वानी प्रदर्शनी ख़ास कार्यक्रम है, जिसमें फूलों का प्रदर्शन, वनस्पति उद्यान और पौधों के साथ कुछ और करने की प्रदशर्नी होती है. = English: International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants. ### Hindi: चेरी ब्लॉसम देखना हनामी कहलाता है, ये 8वीं सदी से जापानी संस्कृति का एक हिस्सा है. = English:	Cherry blossom viewing, known as hanami, has been a part of Japanese culture since the 8th century.	The world's largest flower show is held in the Netherlands every year.
Hindi: उन्होंने स्थानीय विश्वविद्यालय के छात्रों को ईमेल किया और उनको मुफ्त में रहने के लिए ढेर सारे प्रस्ताव प्राप्त हुए. = English: He emailed students at the local university and received an overwhelming number of offers for free accommodation. ### Hindi: शोधकर्ताओं ने मेलामाइन और सियानुरिक एसिड को मिलाने से बिल्ली के मूत्र में क्रिस्टल्स को बनते देखा. = English:	The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.	The students of the university are very helpful.  Hindi: क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क्या है कि क
Hindi: हालाँकि यह छोटा है, किन्तु यह हवाई के कुछ बुजुर्ग आगंतुकों को उस समय की याद दिलाता है जब राज्य में कोई बड़े पर्यटक होटल नहीं थे और अन्य विकास नहीं हुआ था। = English: Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development. ### Hindi: हालाँकि, ड्राइवर के सिर में गंभीर चोटें आई थी. = English:	However, the driver sustained serious injuries to the head.	It is a small island, but it is a very important one.
Hindi: ज़यात को दुर्घटना में चोट नहीं लगी थी। = English: Zayat was unhurt in the accident. ### Hindi: पहला ज्ञात परिवहन पैदल चलना था, इंसानों ने होमो इरेक्टस (यानी अपराइट मैन) के उद्भव के साथ बीस लाख साल पहले पैदल चलने की शुरुआत की थी. = English:	The first known transportation was walking, humans began walking upright two million years ago with the emergence of Homo Erectus (meaning upright man).	The accident took place when the driver was taking the car to the garage.
Hindi: कई इमारतें देखने में काफी खूबसूरत हैं और एक ऊंची इमारत से या करीने से लगी खिड़की से दृश्य निहारना खूबसूरत हो सकता है. = English: Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold. ### Hindi: पटरियों को उनके स्थान पर बनाए रखने के लिए क्रॉ्सटाई को काफी पहले व्यवहार में लाया गया था। लेकिन धीरे-धीरे यह महसूस हुआ कि अगर पटरियों ऊपर लोहे की पत्ती हो तो वे ज्यादा दक्ष होंगी। = English:	Crossties were introduced fairly early to hold the tracks in place. Gradually, however, it was realised that tracks would be more efficient if they had a stip of iron on the top.	The view from a tall building or from a cleverly-positioned window can be a beauty to behold.
Hindi: यदि आपको मदद करने की कोशिश में चोट लगती है, तो आप केवल मामलों को बदतर बनाने के लिए सेवा कर सकते हैं. = English: If you get hurt trying to help, you may only serve to make matters worse. ### Hindi: इसके साथ ही जर्मन नौसेना मुख्य रूप से यू-बोट का इस्तेमाल करते हुए इस ट्रैफिक को रोकने की कोशिश कर रही थी। = English:	At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.	The more you know, the more you know you don’t know.
Hindi: स्थानीय भाषा बोलने वाले लोगों की संख्या इस आधार पर अलग हो सकती है कि संबंधित बोलियों की गिनती बहुत बारीकी से की जाती है या नहीं. = English: The number of native speakers varies depending on whether or not very closely related dialects are counted. ### Hindi: तमाकी ड्राइव समुद्री तट वाटेमाटा हार्बर पर, सेंट्रल ऑकलैंड में मिशन बे और सेंट हेलियर्स के महंगे उपनगरों में मौजूद हैं. = English:	Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.	The number of native speakers varies depending on whether or not very closely related dialects are counted.
Hindi: ठंड का मौसम शायद एकमात्र वास्तविक ख़तरा है जिसका सामना बिना तैयारी वालों को करना होगा. = English: Cold weather is perhaps the only real danger the unprepared will face. ### Hindi: ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं. सारे पदार्थ सूक्ष्तम कणों से बनें हैं, जिन्हें अणु कहा जाता है. = English:	Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.	The cold weather is perhaps the only real danger the unprepared will face.
Hindi: कई स्थायी, सक्षम यात्री विकासशील दुनिया की यात्रा के नएपन से उभर कर आए हैं, जहाँ कई छोटे सांस्कृतिक समायोजन जल्दी से जुड़ सकते हैं. = English: Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly. ### Hindi: अभी तक कई बंधकों को बचा लिया गया है और कम से कम छह के मारे जाने की पुष्टि हुई है. = English:	Several hostages have been rescued and least six have been confirmed dead so far.	The world is a big place, and there are many places to see.
Hindi: एक कोशिका एक जीवित जीव की सबसे छोटी संरचनात्मक और कार्यात्मक इकाई है. = English: A cell is the smallest structural and functional unit of a living (things) organism. ### Hindi: वर्तमान में, जो कीड़े अपने पंखों को वापस नहीं मोड़ सकते हैं उनमें केवल ड्रैगनफ़्लाई और मेफलीज़ हैं. = English:	Today, the only insects that cannot fold back their wings are dragon flies and mayflies.	If you want to become a successful person, then you should always keep in mind that the success of a person is not only the result of his hard work but also the result of his good luck.
Hindi: पैटर्न जरुरत के अनुसार गहरा होना चाहिए, 5 मिमी (1/5 इंच) या अधिक, और ठंडे तापमान में सामग्री पर्याप्त नरम होनी चाहिए । = English: The pattern should be deep enough, 5 mm (1/5 inch) or more, and the material soft enough in cold temperatures. ### Hindi: 2002 में गोमा को न्यिरगोंगो ज्वालामुखी ने लावा द्वारा नष्ट कर दिया गया था, जिसने शहर की अधिकांश सड़कों, विशेष रूप से शहर के बीच के भाग को दफन कर दिया था। = English:	In 2002 Goma was destroyed by lava from the Nyiragongo volcano which buried most of the town’s streets, particularly the town centre.	The 2002 earthquake was so powerful that it caused the ground to split open, and the water to gush out.
Hindi: कुछ जूतों में स्टड होते हैं और फिसलन की स्थिति के लिए स्टड जोड़ा हुआ उपकरण होता है, जो अधिकांश जूतों या बूटों के लिए, हील के लिए या हील और सोल के लिए उपयुक्त होता है. = English: Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole. ### Hindi: यह अफ्रीकी जगत के अजूबे हेनरी लुई के पीबीएस गेट्स के दौरान एक प्रमुख पड़ाव था। = English:	It was one of the major stops during Henry Louis Gates' PBS special Wonders of the African World.	The studded add-on equipment for slippery conditions is suitable for most shoes and boots, for the heels or heels and sole.
Hindi: सिंधु घाटी सभ्यता उत्तर-पश्चिम भारतीय उपमहाद्वीप में कांस्य युग की सभ्यता थी जिसमें आस-पास के आधुनिक पाकिस्तान और उत्तर पश्चिम भारत और उत्तर-पूर्व अफ़गानिस्तान के कुछ क्षेत्र शामिल थे. = English: The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan. ### Hindi: चांद की सतह चट्टानों और धूल से बनी है. चांद की बाहरी परत को क्रस्ट कहते हैं. = English:	The surface of the Moon is made of rocks and dust. The outer layer of the Moon is called the crust.	The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.
Hindi: वह रविवार को नियोजित बोलोनिया के खिलाफ होने वाले मैच से पहले टीम के होटल में ठहरा हुआ था। = English: He was staying in the team hotel ahead of a match planned for Sunday against Bolonia. ### Hindi: जापान के पास, द्वीपों के समूह होने के कारण, जापान को भौगोलिक रूप से अक्सर “द्वीपसमूह” के रूप में संदर्भित किया जाता है। = English:	Due to the cluster/group of islands Japan has, Japan is often referred to, on a geographical stance, as an "archipelago"	The team was staying in the team hotel ahead of a match planned for Sunday against Bolonia.
Hindi: कुछ वर्षा के समय आंधी आई और बार-बार बिजली गिरी । = English: Some of the rainfall was accompanied by thunderstorms and frequent lightning. ### Hindi: इसकी सूक्ष्म जलवायु श्रेणी श्रृंखलाओं, भिन्न मिट्टियों और ऊँचाई के विभिन्न स्तरों के कारण इसमें व्यापक वनस्पति विविधता है। = English:	It has a notably wide variety of plant communities, due to its range of microclimates, differing soils and varying levels of altitude.	The monsoon is the lifeblood of the Indian economy.
Hindi: 28 वर्षीय विडाल तीन सीजन पहले सेविला से बारका में शामिल हुए थे। = English: 28-year-old Vidal had joined Barça three seasons ago, from Sevilla. ### Hindi: हर्शे और चेस के परीक्षण का एक प्रमुख सुझाव था कि DNA एक जेनेटिक मटेरियल था. = English:	The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.	The DNA test has confirmed that the body found in the search is that of the missing footballer.
Hindi: यात्रा लेखन के व्यवसाय को शुरू करने का सबसे आसान तरीका यह है कि एक स्थापित यात्रा ब्लॉग वेबसाइट को अच्छी तरह से पढ़कर अपने कौशल में सुधार लाएँं। = English: The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website. ### Hindi: पुल सितंबर 2017 में उस समय पूरी तरह चालू किया जाना है, जब ब्राजील की सीमा शुल्क चौकियाँ खत्म होने की उम्मीद है. = English:	The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.	The year 2017 is almost over and it is time to look back at the best travel blogs of the year.
Hindi: बिना किसी क्षति के 7 अक्टूबर को इंजन टेकऑफ़ के दौरान अलग हो गया. रूस ने उस दुर्घटना के बाद Il-76s को कुछ समय में ही ज़मीन पर उतार दिया. = English: On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident. ### Hindi: लोग यह अनुमान नहीं लगा सकते हैं कि घर लौटने वाले यात्रियों के लिए धैर्य और समझ भी आवश्यक है. = English:	People may not anticipate that patience and understanding are also necessary for travellers returning home.	The cause of the accident is being investigated.
Hindi: एक स्वस्थ ऊर्जा संतुलन बनाए रखना, प्रभावी जलयोजन आदतें बनाना, और सप्लीमेंटेशन के विभिन्न पहलुओं को समझना एथलीटों को अपने प्रदर्शन को बेहतर बनाने और खेल का आनंद बढ़ाने में मदद कर सकता है. = English: Maintaining a healthy energy balance, practicing effective hydration habits, and understanding the various aspects of supplementation practices can help athletes improve their performance and increase their enjoyment of the sport. ### Hindi: एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण, कई देश मैडल पोडियम पर चढ़ने में विफल रहे. = English:	With only eighteen medals available a day, a number of countries have failed to make the medal podium.	The importance of hydration and supplementation for athletes is well-known. However, the importance of hydration and supplementation for athletes with special needs is often overlooked.
Hindi: यह कहना कम है कि किसी लंबे समय तक रोलर कॉस्टर में फंस जाना असहज होगा और पहले व्यक्ति को सवारी पर से उतारने में कम से कम एक घंटा लगा था. = English: Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride." ### Hindi: किसी ऐसे स्थान की ओर बढ़ें जहाँ आप फिर से जाकर न फँसें या फिर अपने कौशल और आप पर किसी का ध्यान गया है या नहीं इसके आधार पर, हो सकता है कि आप बचाव के लिए इंतज़ार करना चाहें. = English:	Try aiming somewhere where you are not caught again or, depending on your skills and on whether you have been noticed, you might want to wait for rescue.	The fact that the roller coaster was stuck for so long is a testament to the fact that the ride was not properly maintained.
